pathway,source_name,dest_name,distance_m,resource,demand,climate,feasibility,infrastructure,score,src_lon,src_lat,dst_lon,dst_lat
waste,"Waste site at 13.0638, 80.2244","Park at 13.0799, 80.2611",4368.2,0.55,0.5,0.8,0.563,1.0,0.6345,80.2243800002809,13.0637699999784,80.261138,13.079941000000002
waste,"Waste site at 13.0252, 80.2127","Park at 13.0302, 80.2527",4366.4,0.55,0.5,0.8,0.563,1.0,0.6345,80.212725999907,13.025180000381399,80.252667,13.030186
waste,"Waste site at 13.0759, 80.2147","Park at 13.0773, 80.1744",4369.2,0.55,0.5,0.8,0.563,1.0,0.6345,80.214699999626,13.075900000069003,80.174426,13.077297999999999
waste,"Waste site at 13.0759, 80.2147","Park at 13.0819, 80.2545",4367.9,0.55,0.5,0.8,0.563,1.0,0.6345,80.214699999626,13.075900000069003,80.254526,13.081864
waste,"Waste site at 13.1113, 80.1872","Park at 13.1315, 80.1525",4368.9,0.55,0.5,0.8,0.563,1.0,0.6345,80.1871599999231,13.1113399998117,80.1525,13.131499999999999
waste,"Waste site at 13.1156, 80.2043","Park at 13.0872, 80.1764",4364.3,0.55,0.5,0.8,0.564,1.0,0.6345,80.2043300001292,13.1156199996601,80.1764,13.0872
waste,"Waste site at 13.1859, 80.3068","Park at 13.1223, 80.2868",7363.7,0.7,0.5,0.8,0.264,1.0,0.6345,80.3067999998719,13.185899999598997,80.286847,13.122253999999996
waste,"Waste site at 13.0759, 80.2147","Park at 13.0773, 80.1744",4369.2,0.55,0.5,0.8,0.563,1.0,0.6345,80.214699999626,13.075900000069003,80.174426,13.077297999999999
waste,"Waste site at 13.1029, 80.2740","Park at 13.1136, 80.2352",4366.8,0.55,0.5,0.8,0.563,1.0,0.6345,80.2740299999553,13.102890000038698,80.235244,13.113554999999998
waste,"Waste site at 13.0919, 80.1772","Park at 13.0690, 80.2410",7365.2,0.7,0.5,0.8,0.263,1.0,0.6345,80.1772300003427,13.091910000064194,80.241035,13.069046000000002
waste,"Waste site at 13.1246, 80.2214","Park at 13.1537, 80.2486",4366.1,0.55,0.5,0.8,0.563,1.0,0.6345,80.2214099995588,13.124589999725195,80.248573,13.153741999999998
waste,"Waste site at 13.0413, 80.2768","Park at 13.0195, 80.2432",4367.3,0.55,0.5,0.8,0.563,1.0,0.6345,80.276770000357,13.041289999830099,80.243151,13.019545000000003
waste,"Waste site at 13.0576, 80.1743","Park at 13.0331, 80.2059",4367.1,0.55,0.5,0.8,0.563,1.0,0.6345,80.174349999951,13.057639999740301,80.205866,13.033054999999996
waste,"Waste site at 13.1698, 80.2037","Park at 13.1326, 80.2601",7368.6,0.7,0.5,0.8,0.263,1.0,0.6345,80.2037000000902,13.169799999870497,80.260068,13.132550999999998
waste,"Waste site at 13.1151, 80.2233","Park at 13.1391, 80.2900",7698.4,0.55,0.7,0.8,0.23,1.0,0.6345,80.2233000001102,13.1151000003636,80.289982,13.13906
waste,"Waste site at 13.1119, 80.2321","Park at 13.0939, 80.1962",4368.0,0.55,0.5,0.8,0.563,1.0,0.6345,80.2320500004026,13.111861890089,80.196169,13.093892
waste,"Waste site at 13.1068, 80.2912","Park at 13.1208, 80.2247",7368.6,0.7,0.5,0.8,0.263,1.0,0.6345,80.2911999996185,13.106800000386398,80.22474300000002,13.120803999999996
waste,"Waste site at 13.0759, 80.2147","Park at 13.0819, 80.2545",4367.9,0.55,0.5,0.8,0.563,1.0,0.6345,80.214699999626,13.075900000069003,80.254526,13.081864
waste,"Waste site at 13.1132, 80.2570","Park at 13.1444, 80.2323",4367.4,0.55,0.5,0.8,0.563,1.0,0.6345,80.256979999608,13.113210000359201,80.232307,13.144429999999998
waste,"Waste site at 13.1073, 80.2464","Park at 13.1446, 80.2331",4366.7,0.55,0.5,0.8,0.563,1.0,0.6345,80.2463666597329,13.107308330436203,80.233138,13.144601999999999
waste,"Waste site at 13.0725, 80.2650","Park at 13.1377, 80.2514",7364.2,0.7,0.5,0.8,0.264,1.0,0.6345,80.2649999996883,13.0724999999669,80.2513753,13.137733199999998
waste,"Waste site at 13.1809, 80.2291","Park at 13.1149, 80.2201",7367.0,0.7,0.5,0.8,0.263,1.0,0.6345,80.2291140298209,13.180941629607098,80.220121,13.114915999999997
waste,"Waste site at 13.0396, 80.2590","Park at 13.0673, 80.2302",4367.8,0.55,0.5,0.8,0.563,1.0,0.6345,80.2589999998814,13.039629999566602,80.230236,13.067279999999998
waste,"Waste site at 13.1223, 80.2383","Park at 13.1032, 80.2736",4373.7,0.55,0.5,0.8,0.563,1.0,0.6344,80.2382899998744,13.122340000172096,80.273576,13.103163
waste,"Waste site at 13.0544, 80.1872","Park at 13.0177, 80.1722",4375.7,0.55,0.5,0.8,0.562,1.0,0.6344,80.1871999998051,13.054440000003401,80.172174,13.017721
waste,"Waste site at 13.0792, 80.1906","Park at 13.0135, 80.1790",7374.2,0.7,0.5,0.8,0.263,1.0,0.6344,80.1906200004269,13.079230000044499,80.178966,13.013539999999999
waste,"Waste site at 13.0877, 80.2323","Park at 13.1205, 80.2548",4373.8,0.55,0.5,0.8,0.563,1.0,0.6344,80.2323000002851,13.087699999662401,80.254832,13.120506
waste,"Waste site at 13.0792, 80.1906","Park at 13.0203, 80.1589",7371.3,0.7,0.5,0.8,0.263,1.0,0.6344,80.1906200004269,13.079230000044499,80.1589451,13.020256699999997
waste,"Waste site at 13.1224, 80.2381","Park at 13.0630, 80.2071",7376.5,0.7,0.5,0.8,0.262,1.0,0.6344,80.2381000001439,13.1223999998158,80.207148,13.063003000000002
waste,"Waste site at 13.0944, 80.2685","Park at 13.1301, 80.2514",4371.5,0.55,0.5,0.8,0.563,1.0,0.6344,80.2685158798004,13.094378509692598,80.251356,13.130147999999997
waste,"Waste site at 13.0743, 80.2398","Park at 13.1136, 80.2352",4374.1,0.55,0.5,0.8,0.563,1.0,0.6344,80.2398200001089,13.0742600002098,80.235244,13.113554999999998
waste,"Waste site at 13.0930, 80.2264","Park at 13.0900, 80.1862",4372.3,0.55,0.5,0.8,0.563,1.0,0.6344,80.2264099997255,13.0929500002452,80.186188,13.090044999999996
waste,"Waste site at 13.1577, 80.2877","Park at 13.1708, 80.2210",7376.2,0.7,0.5,0.8,0.262,1.0,0.6344,80.2877400001921,13.1577400002982,80.221,13.170809999999998
waste,"Waste site at 13.0576, 80.1743","Park at 13.0460, 80.1358",4373.6,0.55,0.5,0.8,0.563,1.0,0.6344,80.174349999951,13.057639999740301,80.135793,13.046026999999999
waste,"Waste site at 13.1376, 80.2456","Park at 13.0734, 80.2732",7705.8,0.55,0.7,0.8,0.229,1.0,0.6344,80.245600000242,13.137620000016296,80.273202,13.073412
waste,"Waste site at 13.0919, 80.1772","Park at 13.0661, 80.2078",4370.7,0.55,0.5,0.8,0.563,1.0,0.6344,80.1772300003427,13.091910000064194,80.207764,13.066107
waste,"Waste site at 13.1705, 80.2551","Park at 13.1295, 80.2015",7373.1,0.7,0.5,0.8,0.263,1.0,0.6344,80.2551000004509,13.170500000377698,80.201451,13.129509999999998
waste,"Waste site at 13.1223, 80.2383","Park at 13.1031, 80.2736",4376.5,0.55,0.5,0.8,0.562,1.0,0.6344,80.2382899998744,13.122340000172096,80.273597,13.103148
waste,"Waste site at 13.0171, 80.2141","Park at 13.0502, 80.2361",4370.0,0.55,0.5,0.8,0.563,1.0,0.6344,80.2140559997073,13.017111999569098,80.236056,13.050217999999996
waste,"Waste site at 13.0842, 80.2306","Park at 13.0689, 80.2678",4372.4,0.55,0.5,0.8,0.563,1.0,0.6344,80.2306000004244,13.0842000004098,80.2678,13.068931
waste,"Waste site at 13.0688, 80.2170","Park at 13.0663, 80.2572",4373.5,0.55,0.5,0.8,0.563,1.0,0.6344,80.2169799998424,13.0688299998089,80.257235,13.066297
waste,"Waste site at 12.9598, 80.2136","Park at 12.9289, 80.2388",4372.0,0.55,0.5,0.8,0.563,1.0,0.6344,80.2135999998268,12.9597999996407,80.238752,12.928911000000001
waste,"Waste site at 13.0815, 80.2201","Park at 13.1208, 80.2247",4375.9,0.55,0.5,0.8,0.562,1.0,0.6344,80.2201000000232,13.081499999935598,80.22474300000002,13.120803999999996
waste,"Waste site at 13.1249, 80.1695","Park at 13.0893, 80.1870",4375.4,0.55,0.5,0.8,0.562,1.0,0.6344,80.169459999717,13.124929999819097,80.187,13.0893
waste,"Waste site at 13.0855, 80.2399","Park at 13.0485, 80.2541",4372.1,0.55,0.5,0.8,0.563,1.0,0.6344,80.2398999998474,13.0854900004124,80.254116,13.048495999999998
waste,"Waste site at 13.1249, 80.1695","Park at 13.1408, 80.2387",7708.6,0.55,0.7,0.8,0.229,1.0,0.6344,80.169459999717,13.124929999819097,80.238715,13.140772999999998
waste,"Waste site at 13.0713, 80.2479","Park at 13.1108, 80.2485",4371.0,0.55,0.5,0.8,0.563,1.0,0.6344,80.2479000003709,13.0712999998393,80.248545,13.110816999999999
waste,"Waste site at 12.9913, 80.1869","Park at 13.0154, 80.1549",4372.1,0.55,0.5,0.8,0.563,1.0,0.6344,80.1869000004173,12.9913299996975,80.154938,13.015422000000001
waste,"Waste site at 13.1116, 80.2155","Park at 13.1205, 80.2548",4372.4,0.55,0.5,0.8,0.563,1.0,0.6344,80.2155230002128,13.1116409998588,80.254832,13.120506
waste,"Waste site at 13.0918, 80.2590","Park at 13.1311, 80.2633",4370.7,0.55,0.5,0.8,0.563,1.0,0.6344,80.2589600001028,13.0917699995843,80.263329,13.131056999999998
waste,"Waste site at 12.9598, 80.2136","Park at 12.9289, 80.2388",4372.0,0.55,0.5,0.8,0.563,1.0,0.6344,80.2135999998268,12.9597999996407,80.238752,12.928911000000001
waste,"Waste site at 13.0512, 80.2777","Park at 13.0662, 80.2084",7703.6,0.55,0.7,0.8,0.23,1.0,0.6344,80.2777399999437,13.051230000286301,80.208352,13.066208
waste,"Waste site at 13.1318, 80.2796","Park at 13.0970, 80.2605",4372.9,0.55,0.5,0.8,0.563,1.0,0.6344,80.279579999578,13.131820000439399,80.260502,13.096981999999997
waste,"Waste site at 13.0576, 80.1744","Park at 12.9943, 80.1955",7374.3,0.7,0.5,0.8,0.263,1.0,0.6344,80.1743519998307,13.057640999820899,80.195485,12.994265
waste,"Waste site at 13.1034, 80.1938","Park at 13.0665, 80.2084",4372.5,0.55,0.5,0.8,0.563,1.0,0.6344,80.1937999998316,13.103399999832503,80.208392,13.066543000000001
waste,"Waste site at 13.1318, 80.2796","Park at 13.0970, 80.2605",4372.9,0.55,0.5,0.8,0.563,1.0,0.6344,80.279579999578,13.131820000439399,80.260502,13.096981999999997
waste,"Waste site at 13.0298, 80.1975","Park at 13.0623, 80.2604",7707.6,0.55,0.7,0.8,0.229,1.0,0.6344,80.197481999621,13.029781000230399,80.260352,13.0623
waste,"Waste site at 13.0919, 80.1772","Park at 13.0258, 80.1688",7373.0,0.7,0.5,0.8,0.263,1.0,0.6344,80.1772300003427,13.091910000064194,80.168816,13.025756999999999
waste,"Waste site at 13.1034, 80.1938","Park at 13.0788, 80.1622",4374.8,0.55,0.5,0.8,0.563,1.0,0.6344,80.1937999998316,13.103399999832503,80.1622,13.0788
waste,"Waste site at 13.0877, 80.2323","Park at 13.0689, 80.2678",4372.9,0.55,0.5,0.8,0.563,1.0,0.6344,80.2323000002851,13.087699999662401,80.2678,13.068931
waste,"Waste site at 13.0953, 80.2219","Park at 13.1142, 80.2574",4373.9,0.55,0.5,0.8,0.563,1.0,0.6344,80.2218999997152,13.095340000191799,80.257351,13.114224000000002
waste,"Waste site at 13.0877, 80.2323","Park at 13.1206, 80.2547",4375.0,0.55,0.5,0.8,0.562,1.0,0.6344,80.2323000002851,13.087699999662401,80.2546952,13.120609100000003
waste,"Waste site at 13.0919, 80.1772","Park at 13.0661, 80.2078",4370.7,0.55,0.5,0.8,0.563,1.0,0.6344,80.1772300003427,13.091910000064194,80.207764,13.066107
waste,"Waste site at 13.0363, 80.2681","Park at 13.0725, 80.2518",4375.2,0.55,0.5,0.8,0.562,1.0,0.6344,80.2680900002427,13.0363199999141,80.251798,13.072513
waste,"Waste site at 13.0919, 80.1772","Park at 13.0258, 80.1688",7373.0,0.7,0.5,0.8,0.263,1.0,0.6344,80.1772300003427,13.091910000064194,80.168816,13.025756999999999
waste,"Waste site at 13.1354, 80.2533","Park at 13.0970, 80.2626",4373.0,0.55,0.5,0.8,0.563,1.0,0.6344,80.2532800003674,13.1354399999091,80.262575,13.096964
waste,"Waste site at 13.1029, 80.2740","Park at 13.1224, 80.2390",4371.8,0.55,0.5,0.8,0.563,1.0,0.6344,80.2740299999553,13.102890000038698,80.23898,13.122443999999998
waste,"Waste site at 13.0363, 80.2681","Park at 13.0758, 80.2654",4374.0,0.55,0.5,0.8,0.563,1.0,0.6344,80.2680900002427,13.0363199999141,80.26536,13.075778999999999
waste,"Waste site at 13.0904, 80.1942","Park at 13.1205, 80.2548",7372.0,0.7,0.5,0.8,0.263,1.0,0.6344,80.1941799995546,13.090359999828898,80.254832,13.120506
waste,"Waste site at 13.0953, 80.2219","Park at 13.0404, 80.2603",7371.0,0.7,0.5,0.8,0.263,1.0,0.6344,80.2218999997152,13.095340000191799,80.260341,13.040368999999998
waste,"Waste site at 12.9598, 80.2136","Park at 13.0271, 80.2324",7714.0,0.55,0.7,0.8,0.229,1.0,0.6343,80.2135999998268,12.9597999996407,80.232398,13.027068999999996
waste,"Waste site at 13.0918, 80.2590","Park at 13.0271, 80.2324",7713.5,0.55,0.7,0.8,0.229,1.0,0.6343,80.2589600001028,13.0917699995843,80.232398,13.027068999999996
waste,"Waste site at 13.0839, 80.1883","Park at 13.0254, 80.1556",7381.7,0.7,0.5,0.8,0.262,1.0,0.6343,80.1883400003341,13.0838900001099,80.155553,13.025396
waste,"Waste site at 13.0977, 80.2422","Park at 13.0689, 80.2145",4378.9,0.55,0.5,0.8,0.562,1.0,0.6343,80.2422000000804,13.097700000272399,80.214483,13.068899999999996
waste,"Waste site at 13.0930, 80.2264","Park at 13.1250, 80.2027",4378.5,0.55,0.5,0.8,0.562,1.0,0.6343,80.2264099997255,13.0929500002452,80.202684,13.124988999999996
waste,"Waste site at 13.0978, 80.1498","Park at 13.0537, 80.2009",7381.6,0.7,0.5,0.8,0.262,1.0,0.6343,80.1498300000115,13.0978199995582,80.20091700000002,13.053701
waste,"Waste site at 12.9592, 80.2326","Park at 12.9852, 80.2631",4381.8,0.55,0.5,0.8,0.562,1.0,0.6343,80.2325999995894,12.959200000212299,80.263123,12.985154999999997
waste,"Waste site at 13.1351, 80.2246","Park at 13.1008, 80.1662",7380.2,0.7,0.5,0.8,0.262,1.0,0.6343,80.2245999999299,13.1351000003527,80.1662,13.100799999999998
waste,"Waste site at 13.2022, 80.2733","Park at 13.1384, 80.2933",7378.5,0.7,0.5,0.8,0.262,1.0,0.6343,80.27330000041891,13.202200000197,80.293316,13.138433000000001
waste,"Waste site at 13.0271, 80.2242","Park at 13.0630, 80.2071",4381.7,0.55,0.5,0.8,0.562,1.0,0.6343,80.2242199996671,13.027092999785697,80.207148,13.063003000000002
water,"Water site at 13.0653, 80.2017","Park at 13.0618, 80.2072",715.1,0.5,0.5,0.8,0.928,0.6,0.6343,80.20166024357731,13.065309542997989,80.20720000000001,13.061799999999998
waste,"Waste site at 13.1264, 80.2640","Park at 13.0871, 80.2591",4380.7,0.55,0.5,0.8,0.562,1.0,0.6343,80.2640000000831,13.126399999893001,80.259083,13.087084
waste,"Waste site at 13.0960, 80.2581","Park at 13.0673, 80.2302",4381.0,0.55,0.5,0.8,0.562,1.0,0.6343,80.25811000039211,13.095959999621302,80.230236,13.067279999999998
waste,"Waste site at 13.1116, 80.2155","Park at 13.1214, 80.2547",4381.4,0.55,0.5,0.8,0.562,1.0,0.6343,80.2155230002128,13.1116409998588,80.25468400000001,13.121446
waste,"Waste site at 13.0877, 80.2343","Park at 13.1271, 80.2303",4377.5,0.55,0.5,0.8,0.562,1.0,0.6343,80.2343010003149,13.087721000177197,80.2303287,13.1271097
waste,"Waste site at 12.9126, 80.1965","Park at 12.8921, 80.2310",4381.1,0.55,0.5,0.8,0.562,1.0,0.6343,80.1965099996562,12.9126400003053,80.231014,12.892059
waste,"Waste site at 13.1202, 80.2724","Park at 13.0869, 80.2505",4383.2,0.55,0.5,0.8,0.562,1.0,0.6343,80.2723999995782,13.1201999996143,80.25054,13.086858999999999
waste,"Waste site at 13.0618, 80.2597","Park at 13.0741, 80.2213",4379.8,0.55,0.5,0.8,0.562,1.0,0.6343,80.2597000003513,13.061809999837099,80.221312,13.074140999999997
waste,"Waste site at 13.1485, 80.2508","Park at 13.1390, 80.2900",4378.7,0.55,0.5,0.8,0.562,1.0,0.6343,80.250778000206,13.148487000204499,80.29,13.139000000000001
waste,"Waste site at 13.1376, 80.2456","Park at 13.1221, 80.2084",4379.9,0.55,0.5,0.8,0.562,1.0,0.6343,80.245600000242,13.137620000016296,80.20843,13.122088999999999
waste,"Waste site at 13.1253, 80.2601","Park at 13.0679, 80.2253",7378.7,0.7,0.5,0.8,0.262,1.0,0.6343,80.2601000000708,13.125300000185302,80.225328,13.067945999999997
waste,"Waste site at 13.1250, 80.1696","Park at 13.0893, 80.1870",4382.2,0.55,0.5,0.8,0.562,1.0,0.6343,80.1695700000045,13.1250499999418,80.187,13.0893
waste,"Waste site at 13.1529, 80.2030","Park at 13.0864, 80.2089",7382.8,0.7,0.5,0.8,0.262,1.0,0.6343,80.2029999998797,13.1528999997921,80.208859,13.086393999999999
waste,"Waste site at 13.1345, 80.2532","Park at 13.0836, 80.2092",7382.2,0.7,0.5,0.8,0.262,1.0,0.6343,80.2532000002515,13.1345000001864,80.20917,13.08358
waste,"Waste site at 13.1160, 80.2375","Park at 13.0774, 80.2464",4381.5,0.55,0.5,0.8,0.562,1.0,0.6343,80.2374999998623,13.116000000445903,80.246383,13.077352000000001
waste,"Waste site at 13.0995, 80.1872","Park at 13.0868, 80.2255",4382.6,0.55,0.5,0.8,0.562,1.0,0.6343,80.1871599997602,13.0994900002647,80.225467,13.086829999999999
waste,"Waste site at 13.1073, 80.2464","Park at 13.1444, 80.2323",4379.3,0.55,0.5,0.8,0.562,1.0,0.6343,80.2463666597329,13.107308330436203,80.232307,13.144429999999998
waste,"Waste site at 13.0777, 80.1807","Park at 13.0406, 80.1950",4383.0,0.55,0.5,0.8,0.562,1.0,0.6343,80.1806799996929,13.077650000245496,80.194997,13.040589
waste,"Waste site at 13.1577, 80.2877","Park at 13.1375, 80.2530",4379.5,0.55,0.5,0.8,0.562,1.0,0.6343,80.2877099999243,13.1577499998063,80.25299,13.137493999999998
waste,"Waste site at 13.1411, 80.2426","Park at 13.0961, 80.1924",7380.2,0.7,0.5,0.8,0.262,1.0,0.6343,80.2426000003603,13.141110000241097,80.192363,13.096071
waste,"Waste site at 13.1485, 80.2508","Park at 13.1099, 80.2599",4376.8,0.55,0.5,0.8,0.562,1.0,0.6343,80.250778000206,13.148487000204499,80.259928,13.109942
waste,"Waste site at 13.0953, 80.2219","Park at 13.1004, 80.2619",4377.6,0.55,0.5,0.8,0.562,1.0,0.6343,80.2218999997152,13.095340000191799,80.261948,13.100414999999998
waste,"Waste site at 13.0953, 80.2219","Park at 13.1295, 80.2015",4381.3,0.55,0.5,0.8,0.562,1.0,0.6343,80.2218999997152,13.095340000191799,80.201451,13.129509999999998
waste,"Waste site at 13.0839, 80.1883","Park at 13.0679, 80.2253",4380.7,0.55,0.5,0.8,0.562,1.0,0.6343,80.1883400003341,13.0838900001099,80.225328,13.067945999999997
waste,"Waste site at 13.1334, 80.2924","Park at 13.1099, 80.2599",4377.0,0.55,0.5,0.8,0.562,1.0,0.6343,80.2924499999423,13.133400000088999,80.259928,13.109942
waste,"Waste site at 13.0906, 80.2492","Park at 13.0521, 80.2589",4379.5,0.55,0.5,0.8,0.562,1.0,0.6343,80.2492299998327,13.090560000234598,80.258933,13.052119999999999
waste,"Waste site at 13.0171, 80.2141","Park at 12.9777, 80.2097",4380.6,0.55,0.5,0.8,0.562,1.0,0.6343,80.2140559997073,13.017111999569098,80.209674,12.977737
waste,"Waste site at 13.1567, 80.2340","Park at 13.1128, 80.2853",7382.7,0.7,0.5,0.8,0.262,1.0,0.6343,80.2340000003569,13.1567000003078,80.285345,13.112838999999996
waste,"Waste site at 13.0877, 80.2343","Park at 13.1284, 80.2921",7713.8,0.55,0.7,0.8,0.229,1.0,0.6343,80.2343010003149,13.087721000177197,80.292082,13.128428999999995
waste,"Waste site at 12.9598, 80.2136","Park at 13.0271, 80.2324",7714.0,0.55,0.7,0.8,0.229,1.0,0.6343,80.2135999998268,12.9597999996407,80.232398,13.027068999999996
waste,"Waste site at 13.0241, 80.2244","Park at 12.9873, 80.2095",4377.1,0.55,0.5,0.8,0.562,1.0,0.6343,80.2243760003494,13.0241219998463,80.20949700000001,12.987331999999999
waste,"Waste site at 13.0792, 80.1906","Park at 13.0478, 80.2507",7383.1,0.7,0.5,0.8,0.262,1.0,0.6343,80.1906200004269,13.079230000044499,80.250709,13.047823999999999
water,"Water site at 13.0343, 80.1931","Park at 13.0406, 80.1950",722.9,0.5,0.5,0.8,0.928,0.6,0.6342,80.19305460003778,13.034336013624737,80.194997,13.040589
waste,"Waste site at 13.0918, 80.2590","Park at 13.0521, 80.2589",4385.1,0.55,0.5,0.8,0.561,1.0,0.6342,80.2589600001028,13.0917699995843,80.258933,13.052119999999999
waste,"Waste site at 13.0930, 80.2264","Park at 13.0565, 80.2422",4383.9,0.55,0.5,0.8,0.562,1.0,0.6342,80.2264099997255,13.0929500002452,80.242231,13.056471
waste,"Waste site at 13.0855, 80.2399","Park at 13.1198, 80.2602",4387.3,0.55,0.5,0.8,0.561,1.0,0.6342,80.2398999998474,13.0854900004124,80.260153,13.119835
waste,"Waste site at 13.0906, 80.2492","Park at 13.1301, 80.2514",4384.3,0.55,0.5,0.8,0.562,1.0,0.6342,80.2492299998327,13.090560000234598,80.251356,13.130147999999997
waste,"Waste site at 13.1113, 80.1872","Park at 13.0869, 80.2505",7385.1,0.7,0.5,0.8,0.261,1.0,0.6342,80.1871599999231,13.1113399998117,80.25054,13.086858999999999
waste,"Waste site at 13.1232, 80.1595","Park at 13.0872, 80.1764",4384.6,0.55,0.5,0.8,0.562,1.0,0.6342,80.1595499999726,13.123240000136796,80.1764,13.0872
waste,"Waste site at 13.1092, 80.2432","Park at 13.0889, 80.2085",4384.7,0.55,0.5,0.8,0.562,1.0,0.6342,80.2431799999987,13.109189999664602,80.20845500000001,13.088862
waste,"Waste site at 13.0608, 80.2695","Park at 13.0241, 80.2541",4386.7,0.55,0.5,0.8,0.561,1.0,0.6342,80.2695299998422,13.060809999951996,80.254132,13.024130999999999
waste,"Waste site at 13.1774, 80.2512","Park at 13.1391, 80.1953",7386.9,0.7,0.5,0.8,0.261,1.0,0.6342,80.2511999999368,13.177399999824999,80.19533200000001,13.1391424
waste,"Waste site at 13.1671, 80.2966","Park at 13.1026, 80.2788",7389.3,0.7,0.5,0.8,0.261,1.0,0.6342,80.2965575000187,13.1671222995975,80.278763,13.102625
waste,"Waste site at 13.0413, 80.2768","Park at 13.0233, 80.2407",4385.8,0.55,0.5,0.8,0.561,1.0,0.6342,80.276770000357,13.041289999830099,80.240748,13.023256000000002
waste,"Waste site at 13.0725, 80.2650","Park at 13.1355, 80.2877",7389.5,0.7,0.5,0.8,0.261,1.0,0.6342,80.2649999996883,13.0724999999669,80.28773700000002,13.135488999999998
waste,"Waste site at 13.1809, 80.2291","Park at 13.1240, 80.2648",7386.9,0.7,0.5,0.8,0.261,1.0,0.6342,80.2291140298209,13.180941629607098,80.264804,13.124039999999997
water,"Water site at 12.9570, 80.2338","Park at 12.9576, 80.2404",720.3,0.5,0.5,0.8,0.928,0.6,0.6342,80.23380481145534,12.95704837424538,80.24042,12.957613999999998
